Age (bin),Age,Answer,Negative Count,Category,Email Address,End Date,External Data Reference,Finished,Gender,IP Address,Location Accuracy,Location Latitude,Location Longitude,Name,Number of Records,QuestionID,Score,Question Text,Question ID,ResponseID (demographics),Response ID,Response Set,Start Date,Status,Type of Customer
40,59,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_0wbcy2OcCVB7IXz,R_0wbcy2OcCVB7IXz,Default Response Set,8/7/17 13:20,2,Frequent
40,43,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_eKhSIvis34kt63H,R_eKhSIvis34kt63H,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_0wbcy2OcCVB7IXz,R_0wbcy2OcCVB7IXz,Default Response Set,8/7/17 13:20,2,Frequent
40,43,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_eKhSIvis34kt63H,R_eKhSIvis34kt63H,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_0wbcy2OcCVB7IXz,R_0wbcy2OcCVB7IXz,Default Response Set,8/7/17 13:20,2,Frequent
40,43,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_eKhSIvis34kt63H,R_eKhSIvis34kt63H,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_0wbcy2OcCVB7IXz,R_0wbcy2OcCVB7IXz,Default Response Set,8/7/17 13:20,2,Frequent
40,43,Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,2,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_eKhSIvis34kt63H,R_eKhSIvis34kt63H,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_0wbcy2OcCVB7IXz,R_0wbcy2OcCVB7IXz,Default Response Set,8/7/17 13:20,2,Frequent
40,43,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_eKhSIvis34kt63H,R_eKhSIvis34kt63H,Default Response Set,8/7/17 13:20,2,Frequent
40,59,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_0wbcy2OcCVB7IXz,R_0wbcy2OcCVB7IXz,Default Response Set,8/7/17 13:20,2,Frequent
40,43,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_eKhSIvis34kt63H,R_eKhSIvis34kt63H,Default Response Set,8/7/17 13:20,2,Frequent
40,41,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_bHJdgqjxuFwtt0F,R_bHJdgqjxuFwtt0F,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_bHJdgqjxuFwtt0F,R_bHJdgqjxuFwtt0F,Default Response Set,8/7/17 13:20,2,One-off
40,41,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_bHJdgqjxuFwtt0F,R_bHJdgqjxuFwtt0F,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_bHJdgqjxuFwtt0F,R_bHJdgqjxuFwtt0F,Default Response Set,8/7/17 13:20,2,One-off
40,41,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_bHJdgqjxuFwtt0F,R_bHJdgqjxuFwtt0F,Default Response Set,8/7/17 13:20,2,One-off
40,41,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_bHJdgqjxuFwtt0F,R_bHJdgqjxuFwtt0F,Default Response Set,8/7/17 13:20,2,One-off
60,73,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_6nxlZNDO132S6G1,R_6nxlZNDO132S6G1,Default Response Set,8/7/17 13:20,2,Casual
60,73,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_6nxlZNDO132S6G1,R_6nxlZNDO132S6G1,Default Response Set,8/7/17 13:20,2,Casual
60,73,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_6nxlZNDO132S6G1,R_6nxlZNDO132S6G1,Default Response Set,8/7/17 13:20,2,Casual
60,73,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_6nxlZNDO132S6G1,R_6nxlZNDO132S6G1,Default Response Set,8/7/17 13:20,2,Casual
60,73,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_6nxlZNDO132S6G1,R_6nxlZNDO132S6G1,Default Response Set,8/7/17 13:20,2,Casual
60,73,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_6nxlZNDO132S6G1,R_6nxlZNDO132S6G1,Default Response Set,8/7/17 13:20,2,Casual
60,62,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_2ob4ePpFr4QnrZr,R_2ob4ePpFr4QnrZr,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cJ5KMQhBwnlUWHj,R_cJ5KMQhBwnlUWHj,Default Response Set,8/7/17 13:20,2,Frequent
60,62,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_2ob4ePpFr4QnrZr,R_2ob4ePpFr4QnrZr,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cJ5KMQhBwnlUWHj,R_cJ5KMQhBwnlUWHj,Default Response Set,8/7/17 13:20,2,Frequent
60,62,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_2ob4ePpFr4QnrZr,R_2ob4ePpFr4QnrZr,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Highly Satisfied,0,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,4,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cJ5KMQhBwnlUWHj,R_cJ5KMQhBwnlUWHj,Default Response Set,8/7/17 13:20,2,Frequent
60,62,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_2ob4ePpFr4QnrZr,R_2ob4ePpFr4QnrZr,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_cJ5KMQhBwnlUWHj,R_cJ5KMQhBwnlUWHj,Default Response Set,8/7/17 13:20,2,Frequent
60,62,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_2ob4ePpFr4QnrZr,R_2ob4ePpFr4QnrZr,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_cJ5KMQhBwnlUWHj,R_cJ5KMQhBwnlUWHj,Default Response Set,8/7/17 13:20,2,Frequent
60,62,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_2ob4ePpFr4QnrZr,R_2ob4ePpFr4QnrZr,Default Response Set,8/7/17 13:20,2,Frequent
40,56,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_cJ5KMQhBwnlUWHj,R_cJ5KMQhBwnlUWHj,Default Response Set,8/7/17 13:20,2,Frequent
60,66,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_4IOMq3TSCjxM23z,R_4IOMq3TSCjxM23z,Default Response Set,8/7/17 13:20,2,One-off
60,66,Highly Dissatisfied,1,Food,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,5,1,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_4IOMq3TSCjxM23z,R_4IOMq3TSCjxM23z,Default Response Set,8/7/17 13:20,2,One-off
60,66,Satisfied,0,Reception,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,3,3,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_4IOMq3TSCjxM23z,R_4IOMq3TSCjxM23z,Default Response Set,8/7/17 13:20,2,One-off
60,66,Highly Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,1,4,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_4IOMq3TSCjxM23z,R_4IOMq3TSCjxM23z,Default Response Set,8/7/17 13:20,2,One-off
60,66,Dissatisfied,1,Server,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_4IOMq3TSCjxM23z,R_4IOMq3TSCjxM23z,Default Response Set,8/7/17 13:20,2,One-off
60,66,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_4IOMq3TSCjxM23z,R_4IOMq3TSCjxM23z,Default Response Set,8/7/17 13:20,2,One-off
20,23,Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,2,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_9YOhIcDYNjdyl2B,R_9YOhIcDYNjdyl2B,Default Response Set,8/7/17 13:20,2,Casual
20,23,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_9YOhIcDYNjdyl2B,R_9YOhIcDYNjdyl2B,Default Response Set,8/7/17 13:20,2,Casual
20,23,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_9YOhIcDYNjdyl2B,R_9YOhIcDYNjdyl2B,Default Response Set,8/7/17 13:20,2,Casual
20,23,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_9YOhIcDYNjdyl2B,R_9YOhIcDYNjdyl2B,Default Response Set,8/7/17 13:20,2,Casual
20,23,Satisfied,0,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,3,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_9YOhIcDYNjdyl2B,R_9YOhIcDYNjdyl2B,Default Response Set,8/7/17 13:20,2,Casual
20,23,Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,2,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_9YOhIcDYNjdyl2B,R_9YOhIcDYNjdyl2B,Default Response Set,8/7/17 13:20,2,Casual
40,53,Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,3,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_08JSGugwa0hS02V,R_08JSGugwa0hS02V,Default Response Set,8/7/17 13:20,2,Casual
40,51,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_ahfqOSOWbsdIpmJ,R_ahfqOSOWbsdIpmJ,Default Response Set,8/7/17 13:20,2,Casual
40,53,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_08JSGugwa0hS02V,R_08JSGugwa0hS02V,Default Response Set,8/7/17 13:20,2,Casual
40,51,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_ahfqOSOWbsdIpmJ,R_ahfqOSOWbsdIpmJ,Default Response Set,8/7/17 13:20,2,Casual
40,53,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_08JSGugwa0hS02V,R_08JSGugwa0hS02V,Default Response Set,8/7/17 13:20,2,Casual
40,51,Satisfied,0,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,3,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_ahfqOSOWbsdIpmJ,R_ahfqOSOWbsdIpmJ,Default Response Set,8/7/17 13:20,2,Casual
40,53,Highly Dissatisfied,1,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,1,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_08JSGugwa0hS02V,R_08JSGugwa0hS02V,Default Response Set,8/7/17 13:20,2,Casual
40,51,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_ahfqOSOWbsdIpmJ,R_ahfqOSOWbsdIpmJ,Default Response Set,8/7/17 13:20,2,Casual
40,53,Highly Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,1,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_08JSGugwa0hS02V,R_08JSGugwa0hS02V,Default Response Set,8/7/17 13:20,2,Casual
40,51,Satisfied,0,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,3,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_ahfqOSOWbsdIpmJ,R_ahfqOSOWbsdIpmJ,Default Response Set,8/7/17 13:20,2,Casual
40,53,Highly Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,4,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_08JSGugwa0hS02V,R_08JSGugwa0hS02V,Default Response Set,8/7/17 13:20,2,Casual
40,51,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_ahfqOSOWbsdIpmJ,R_ahfqOSOWbsdIpmJ,Default Response Set,8/7/17 13:20,2,Casual
60,72,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_72pfzgxL9fFTkiN,R_72pfzgxL9fFTkiN,Default Response Set,8/7/17 13:20,2,Frequent
20,21,Highly Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,6,1,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_cx1CL1iEsIKpZVX,R_cx1CL1iEsIKpZVX,Default Response Set,8/7/17 13:20,2,Frequent
60,72,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_72pfzgxL9fFTkiN,R_72pfzgxL9fFTkiN,Default Response Set,8/7/17 13:20,2,Frequent
20,21,Highly Satisfied,0,Food,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,5,4,How satisfied were you with the following aspects of the restaurant experience?-Food,5,R_cx1CL1iEsIKpZVX,R_cx1CL1iEsIKpZVX,Default Response Set,8/7/17 13:20,2,Frequent
60,72,Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,2,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_72pfzgxL9fFTkiN,R_72pfzgxL9fFTkiN,Default Response Set,8/7/17 13:20,2,Frequent
20,21,Highly Dissatisfied,1,Reception,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,3,1,How satisfied were you with the following aspects of the restaurant experience?-Reception,3,R_cx1CL1iEsIKpZVX,R_cx1CL1iEsIKpZVX,Default Response Set,8/7/17 13:20,2,Frequent
60,72,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_72pfzgxL9fFTkiN,R_72pfzgxL9fFTkiN,Default Response Set,8/7/17 13:20,2,Frequent
20,21,Satisfied,0,Reservation Process,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,1,3,How satisfied were you with the following aspects of the restaurant experience?-Reservation Process,1,R_cx1CL1iEsIKpZVX,R_cx1CL1iEsIKpZVX,Default Response Set,8/7/17 13:20,2,Frequent
60,72,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_72pfzgxL9fFTkiN,R_72pfzgxL9fFTkiN,Default Response Set,8/7/17 13:20,2,Frequent
20,21,Dissatisfied,1,Server,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,4,2,How satisfied were you with the following aspects of the restaurant experience?-Server,4,R_cx1CL1iEsIKpZVX,R_cx1CL1iEsIKpZVX,Default Response Set,8/7/17 13:20,2,Frequent
60,72,Satisfied,0,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,3,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_72pfzgxL9fFTkiN,R_72pfzgxL9fFTkiN,Default Response Set,8/7/17 13:20,2,Frequent
20,21,Highly Dissatisfied,1,Waiting Time,,8/7/17 13:20,,1,Female,,-1,24.8527163,-64.3533057,Anonymous,1,2,1,How satisfied were you with the following aspects of the restaurant experience?-Waiting Time,2,R_cx1CL1iEsIKpZVX,R_cx1CL1iEsIKpZVX,Default Response Set,8/7/17 13:20,2,Frequent
40,47,Highly Satisfied,0,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,4,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_0HwtREOEmclKKoJ,R_0HwtREOEmclKKoJ,Default Response Set,8/7/17 13:20,2,Casual
60,74,Dissatisfied,1,Cleanliness,,8/7/17 13:20,,1,Male,,-1,24.8527163,-64.3533057,Anonymous,1,6,2,How satisfied were you with the following aspects of the restaurant experience?-Cleanliness,6,R_9WEHbauwqLtKPUV,R_9WEHbauwqLtKPUV,Default Response Set,8/7/17 13:20,2,Casual
